"ProcessTime","Name","Item","Type","instanceName","CookedValue","PSComputerName","RunspaceId","PSShowComputerName"
"12/15/2020 10:21:59","win-72mm9ce0bil","asp.net applications(_lm_w3svc_2_root)","errors unhandled during execution/sec","_lm_w3svc_2_root","0","140.125.243.87","a5969356-d878-4341-9136-827756e6dc3c","True"
"12/15/2020 10:21:59","win-72mm9ce0bil","asp.net applications(_lm_w3svc_2_root)","errors total/sec","_lm_w3svc_2_root","0","140.125.243.87","a5969356-d878-4341-9136-827756e6dc3c","True"
"12/15/2020 10:22:00","win-72mm9ce0bil","asp.net applications(_lm_w3svc_2_root)","requests/sec","_lm_w3svc_2_root","0.999915607122759","140.125.243.87","a5969356-d878-4341-9136-827756e6dc3c","True"
"12/15/2020 10:22:00","win-72mm9ce0bil","asp.net applications(_lm_w3svc_2_root)","requests in application queue","_lm_w3svc_2_root","0","140.125.243.87","a5969356-d878-4341-9136-827756e6dc3c","True"
"12/15/2020 10:22:00","win-72mm9ce0bil","asp.net applications(_lm_w3svc_2_root)","errors unhandled during execution/sec","_lm_w3svc_2_root","0","140.125.243.87","a5969356-d878-4341-9136-827756e6dc3c","True"
"12/15/2020 10:22:00","win-72mm9ce0bil","asp.net applications(_lm_w3svc_2_root)","errors total/sec","_lm_w3svc_2_root","0","140.125.243.87","a5969356-d878-4341-9136-827756e6dc3c","True"
"12/15/2020 10:22:01","win-72mm9ce0bil","asp.net applications(_lm_w3svc_2_root)","requests/sec","_lm_w3svc_2_root","0","140.125.243.87","a5969356-d878-4341-9136-827756e6dc3c","True"
"12/15/2020 10:22:01","win-72mm9ce0bil","asp.net applications(_lm_w3svc_2_root)","requests in application queue","_lm_w3svc_2_root","0","140.125.243.87","a5969356-d878-4341-9136-827756e6dc3c","True"
"12/15/2020 10:22:01","win-72mm9ce0bil","asp.net applications(_lm_w3svc_2_root)","errors unhandled during execution/sec","_lm_w3svc_2_root","0","140.125.243.87","a5969356-d878-4341-9136-827756e6dc3c","True"
"12/15/2020 10:22:01","win-72mm9ce0bil","asp.net applications(_lm_w3svc_2_root)","errors total/sec","_lm_w3svc_2_root","0","140.125.243.87","a5969356-d878-4341-9136-827756e6dc3c","True"
"12/15/2020 10:22:02","win-72mm9ce0bil","asp.net applications(_lm_w3svc_2_root)","requests/sec","_lm_w3svc_2_root","3.93873804999184","140.125.243.87","a5969356-d878-4341-9136-827756e6dc3c","True"
"12/15/2020 10:22:02","win-72mm9ce0bil","asp.net applications(_lm_w3svc_2_root)","requests in application queue","_lm_w3svc_2_root","0","140.125.243.87","a5969356-d878-4341-9136-827756e6dc3c","True"
"12/15/2020 10:22:02","win-72mm9ce0bil","asp.net applications(_lm_w3svc_2_root)","errors unhandled during execution/sec","_lm_w3svc_2_root","0","140.125.243.87","a5969356-d878-4341-9136-827756e6dc3c","True"
"12/15/2020 10:22:02","win-72mm9ce0bil","asp.net applications(_lm_w3svc_2_root)","errors total/sec","_lm_w3svc_2_root","0","140.125.243.87","a5969356-d878-4341-9136-827756e6dc3c","True"
"12/15/2020 10:22:03","win-72mm9ce0bil","asp.net applications(_lm_w3svc_2_root)","requests/sec","_lm_w3svc_2_root","3.45922640109263","140.125.243.87","a5969356-d878-4341-9136-827756e6dc3c","True"
"12/15/2020 10:22:03","win-72mm9ce0bil","asp.net applications(_lm_w3svc_2_root)","requests in application queue","_lm_w3svc_2_root","0","140.125.243.87","a5969356-d878-4341-9136-827756e6dc3c","True"
"12/15/2020 10:22:03","win-72mm9ce0bil","asp.net applications(_lm_w3svc_2_root)","errors unhandled during execution/sec","_lm_w3svc_2_root","0","140.125.243.87","a5969356-d878-4341-9136-827756e6dc3c","True"
"12/15/2020 10:22:03","win-72mm9ce0bil","asp.net applications(_lm_w3svc_2_root)","errors total/sec","_lm_w3svc_2_root","0","140.125.243.87","a5969356-d878-4341-9136-827756e6dc3c","True"
"12/15/2020 10:22:04","win-72mm9ce0bil","asp.net applications(_lm_w3svc_2_root)","requests/sec","_lm_w3svc_2_root","3.93857477551601","140.125.243.87","a5969356-d878-4341-9136-827756e6dc3c","True"
"12/15/2020 10:22:04","win-72mm9ce0bil","asp.net applications(_lm_w3svc_2_root)","requests in application queue","_lm_w3svc_2_root","0","140.125.243.87","a5969356-d878-4341-9136-827756e6dc3c","True"
"12/15/2020 10:22:04","win-72mm9ce0bil","asp.net applications(_lm_w3svc_2_root)","errors unhandled during execution/sec","_lm_w3svc_2_root","0","140.125.243.87","a5969356-d878-4341-9136-827756e6dc3c","True"
"12/15/2020 10:22:04","win-72mm9ce0bil","asp.net applications(_lm_w3svc_2_root)","errors total/sec","_lm_w3svc_2_root","0","140.125.243.87","a5969356-d878-4341-9136-827756e6dc3c","True"
"12/15/2020 10:22:05","win-72mm9ce0bil","asp.net applications(_lm_w3svc_2_root)","requests/sec","_lm_w3svc_2_root","1.99990440456946","140.125.243.87","a5969356-d878-4341-9136-827756e6dc3c","True"
"12/15/2020 10:22:05","win-72mm9ce0bil","asp.net applications(_lm_w3svc_2_root)","requests in application queue","_lm_w3svc_2_root","0","140.125.243.87","a5969356-d878-4341-9136-827756e6dc3c","True"
"12/15/2020 10:22:05","win-72mm9ce0bil","asp.net applications(_lm_w3svc_2_root)","errors unhandled during execution/sec","_lm_w3svc_2_root","0","140.125.243.87","a5969356-d878-4341-9136-827756e6dc3c","True"
